#TYPE System.Management.Automation.PSCustomObject
"Time","Type","Message"
"31.12.2020 16:40","INFO","Cours added, classname:TUSPO-PMG18A-HERT"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9917, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:TUSPO-KUA19A-HERT"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9917, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:TUSPO-PRM19C-HERT"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9917, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:TUSPO-INF18A,INF18B,INF18S-HERT"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9917, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:TUSPO-IJBV20A-HERT"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9917, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:TUSPO-KUA20A,REA20A-HERT"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9917, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:TUSPO-KOE20A-HERT"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9917, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:GES-KOE20B-HERT"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9917, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:SPKO-KOE20B-HERT"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9917, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:TUSPO-REF20A-HERT"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9917, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:TUSPO-AUA20B,RPR20A-HERT"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9917, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:TUSPO-INF19A,INF19B,INF19S-HERT"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9917, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:TUSPO-INF17S-HERT"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9917, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:TUSPO-KOE20C-HERT"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9917, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","teacher added to db, id: gibsso202015"
"31.12.2020 16:40","INFO","Cours added, classname:BEKU-REF18A-HERS"
"31.12.2020 16:40","INFO","Class added, classname:REF20A"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:System.Data.DataRow, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:BEKU-REA19A-HERS"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9932, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:BEKU-REF19A-HERS"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9932, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:216, classid:9932, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:BEKU-REF20A-HERS"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9932, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","teacher added to db, id: gibsso128830"
"31.12.2020 16:40","INFO","Cours added, classname:MS-BM1_TE18A-HIRD"
"31.12.2020 16:40","INFO","Class added, classname:BM2_TE20A"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:System.Data.DataRow, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:PH-BM1_TE18A-HIRD"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9933, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:PH-BM1_TE18B-HIRD"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9933, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:PH-BM1_TE19A-HIRD"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9933, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:MG-BM1_TE19B-HIRD"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9933, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:IDAF1.1-BM1_TE19B-HIRD"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9933, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:MG-BM2_TE20A-HIRD"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9933, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:PH-BM2_TE20A-HIRD"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9933, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:IDAF2.2-BM2_TE20A-HIRD"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9933, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","teacher added to db, id: gibsso122559"
"31.12.2020 16:40","INFO","Cours added, classname:TG-PRM18A-IMBA"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9918, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:WETE-PRM18A-IMBA"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9918, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:WEFE-PMG18A-IMBA"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9918, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:WEFE-PME19A-IMBA"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9918, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:ZEMA-PME19A-IMBA"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9918, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:TG-PKE20A-IMBA"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9918, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:WEFE-PMG20A-IMBA"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9918, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:WEFE-PMG20B-IMBA"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9918, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:WEFE-PMG18B-IMBA"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9918, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","teacher added to db, id: gibsso227773"
"31.12.2020 16:40","INFO","teacher added to db, id: gibsso264597"
"31.12.2020 16:40","INFO","Cours added, classname:TUSPO-DRO18A-KAEB"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9921, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:TUSPO-KOE19A-KAEB"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9921, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:TUSPO-PMG20A-KAEB"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9921, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:TUSPO-INF20A,INF20B-KAEB"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9921, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:TUSPO-INVOL20B-KAEB"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9921, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","teacher added to db, id: gibsso123241"
"31.12.2020 16:40","INFO","Cours added, classname:GES-MPR19A-KOFI"
"31.12.2020 16:40","INFO","Class added, classname:MPR20A"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:System.Data.DataRow, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:SPKO-MPR19A-KOFI"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9934, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:VA-MPR19A-KOFI"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9934, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:LW-MPR19A-KOFI,RICT"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9934, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:GES-AUA20A-KOFI"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9934, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:SPKO-AUA20A-KOFI"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9934, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:GES-MPR20A-KOFI"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9934, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:SPKO-MPR20A-KOFI"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9934, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:LW-MPR20A-KOFI,RICT"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9934, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:GES-RPR20A-KOFI"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9934, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:SPKO-RPR20A-KOFI"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9934, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","teacher added to db, id: gibsso202016"
"31.12.2020 16:40","INFO","Cours added, classname:TG-PRM19B-KOPA"
"31.12.2020 16:40","INFO","Class added, classname:PRM20A"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:System.Data.DataRow, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:VFMT-PRM19B-KOPA"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9935, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:WETE-PRM19B-KOPA"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9935, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:ZET-PRM19B-KOPA"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9935, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:WEFE-PMG19A-KOPA"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9935, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:WEFE-PMG19B-KOPA"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9935, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:TG-PRM20A-KOPA"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9935, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:VFMT-PRM20A-KOPA"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9935, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:WETE-PRM20A-KOPA"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9935, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:ZET-PRM20A-KOPA"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9935, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","teacher added to db, id: gibsso223147"
"31.12.2020 16:40","INFO","Cours added, classname:BEKU-AUM18A-LAGF"
"31.12.2020 16:40","INFO","Class added, classname:AUF20B"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:System.Data.DataRow, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:BEKU-AUM19A-LAGF,MEIS"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9936, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:BEKU-AUF20A-LAGF"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9936, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:BEKU-AUF20B-LAGF"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9936, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","teacher added to db, id: gibsso133934"
"31.12.2020 16:40","INFO","Cours added, classname:DLEBCH-IJBV20A-KRUA,LEJS"
"31.12.2020 16:40","INFO","Class added, classname:IJO20B"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:System.Data.DataRow, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:BOR-IJBV20A-LEJS,MANF"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9937, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:KULMUS-IJBV20A-LEJS"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9937, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:KULMUS-IJBV20C-LEJS"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9937, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:DLEBCH-IJO20B-LEJS,WIRH"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9937, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:BOR-IJO20B-LEJS"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9937, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:KULMUS-IJO20B-LEJS"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9937, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:LERB-IJO20B-LEJS"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9937, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","teacher added to db, id: gibsso223149"
"31.12.2020 16:40","INFO","Cours added, classname:GES-DRO18A-LEIO"
"31.12.2020 16:40","INFO","Class added, classname:PRM20B"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:System.Data.DataRow, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:SPKO-DRO18A-LEIO"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9938, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:GES-KOE18B-LEIO"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9938, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:SPKO-KOE18B-LEIO"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9938, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:VA-KOE18B-LEIO"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9938, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:GES-DBA19A,WTG19A-LEIO"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9938, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:SPKO-DBA19A,WTG19A-LEIO"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9938, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:VA-DBA19A-LEIO"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9938, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:GES-KOE19B-LEIO"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9938, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:SPKO-KOE19B-LEIO"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9938, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:GES-RAA20D-LEIO"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9938, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:SPKO-RAA20D-LEIO"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9938, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:GES-PRM20B-LEIO"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9938, teacherid:SELECT LAST_INSERT_ID()"
"31.12.2020 16:40","INFO","Cours added, classname:SPKO-PRM20B-LEIO"
"31.12.2020 16:40","INFO","new cours_class_teacher_assign, coursid:System.Data.DataRow, classid:9938, teacherid:SELECT LAST_INSERT_ID()"
